CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType,CompanyName,OwnsHouse
4626,590,Clinton,Alvarez,1972-10-17,Married,Male,clinton1@adventure-works.com,"40000,00",1,1,Grado parcial,Clerical,1,Berliner Platz 554,1 (11) 500 555-0196,2002-08-11,Person,No Company Entered,Yes
4627,437,Eduardo,White,1972-07-23,Married,Male,eduardo11@adventure-works.com,"40000,00",1,1,Grado parcial,Clerical,1,Parkstr 851,1 (11) 500 555-0178,2002-08-31,Person,No Company Entered,Yes
4628,483,Troy,Srini,1972-12-24,Single,Male,troy9@adventure-works.com,"40000,00",2,2,Grado parcial,Clerical,0,Postenweg 2228,1 (11) 500 555-0160,2002-08-20,Person,No Company Entered,Yes
4629,696,Brianna,Sandberg,1916-10-11,Married,Female,brianna47@adventure-works.com,"40000,00",1,0,Grado,Manual calificado,1,Berliner Platz 664,1 (11) 500 555-0177,2004-04-19,Person,No Company Entered,Yes
4630,569,Meghan,Ruiz,1971-10-02,Single,Female,meghan1@adventure-works.com,"10000,00",0,0,Bachillerato parcial,Manual,2,Alte Landstr 221,1 (11) 500 555-0199,2004-07-03,Person,No Company Entered,Yes
4631,659,Nichole,Tang,1971-05-03,Single,Female,nichole4@adventure-works.com,"20000,00",0,0,Bachillerato parcial,Manual,2,1492 Bermad Dr.,1 (11) 500 555-0125,2002-04-26,Person,No Company Entered,No
4632,525,Clayton,Andersen,1971-11-12,Single,Male,clayton31@adventure-works.com,"20000,00",0,0,Bachillerato parcial,Manual,2,8844 Bel Aire Drive,1 (11) 500 555-0121,2002-04-26,Person,No Company Entered,Yes
4633,506,Gloria,Carlson,1971-01-09,Married,Female,gloria19@adventure-works.com,"20000,00",0,0,Bachillerato parcial,Manual,2,5256 Chickpea Ct.,1 (11) 500 555-0114,2002-05-12,Person,No Company Entered,No
4634,623,Ashlee,Shan,1971-08-12,Single,Female,ashlee17@adventure-works.com,"20000,00",0,0,Bachillerato parcial,Manual,2,Hans-Rosenthal-Platz 7,1 (11) 500 555-0173,2003-11-22,Person,No Company Entered,No
4635,567,Dalton,Kelly,1971-05-27,Single,Male,dalton72@adventure-works.com,"30000,00",0,0,Bachillerato,Manual,1,9987 Roseann Dr.,1 (11) 500 555-0140,2003-12-20,Person,No Company Entered,No
4636,666,Sheila,Martin,1971-08-24,Single,Female,sheila0@adventure-works.com,"30000,00",0,0,Bachillerato,Manual,1,7326 Kenmore,1 (11) 500 555-0199,2003-11-14,Person,No Company Entered,No
4637,474,David,White,1970-05-25,Single,Male,david71@adventure-works.com,"40000,00",2,2,Grado parcial,Clerical,1,Wasserstr 345,1 (11) 500 555-0150,2003-12-13,Person,No Company Entered,Yes
4638,544,Russell,Sharma,1971-07-23,Single,Male,russell12@adventure-works.com,"40000,00",2,2,Grado parcial,Clerical,1,"6, route de Marseille",1 (11) 500 555-0167,2003-02-05,Person,No Company Entered,Yes
4639,659,Rosa,He,1941-07-26,Married,Female,rosa18@adventure-works.com,"30000,00",1,0,Grado,Clerical,0,1161 Daffodil Dr.,1 (11) 500 555-0162,2002-05-22,Person,No Company Entered,Yes
4640,599,Melanie,Coleman,1980-03-02,Married,Female,melanie21@adventure-works.com,"10000,00",0,0,Grado parcial,Manual,1,8446 Wheel Ave.,1 (11) 500 555-0112,2003-10-08,Person,No Company Entered,No
4641,599,Gary,Gomez,1980-04-16,Single,Male,gary11@adventure-works.com,"10000,00",0,0,Grado parcial,Manual,1,4744 Mary Dr.,1 (11) 500 555-0117,2003-08-01,Person,No Company Entered,Yes
4642,471,Marco,Sara,1978-05-04,Married,Male,marco11@adventure-works.com,"10000,00",0,0,Grado parcial,Manual,1,2756 Eastgate Ave.,1 (11) 500 555-0124,2003-10-24,Person,No Company Entered,Yes
4643,656,Cara,Gao,1977-08-24,Single,Female,cara10@adventure-works.com,"10000,00",0,0,Bachillerato,Manual,2,8420 Dayton Court,1 (11) 500 555-0187,2003-05-04,Person,No Company Entered,Yes
4644,679,Omar,Raji,1977-09-20,Single,Male,omar42@adventure-works.com,"10000,00",0,0,Bachillerato,Manual,2,5121 Mount Hood Circle,1 (11) 500 555-0134,2003-05-03,Person,No Company Entered,Yes
4645,634,Savannah,Gonzalez,1979-08-20,Single,Female,savannah31@adventure-works.com,"10000,00",1,1,Bachillerato,Manual,0,5227 Sutton Circle,1 (11) 500 555-0117,2003-05-15,Person,No Company Entered,No
4646,518,Javier,Gill,1979-03-12,Married,Male,javier8@adventure-works.com,"20000,00",0,0,Grado,Clerical,0,3440 Alvina Drive,1 (11) 500 555-0180,2003-05-06,Person,No Company Entered,No
4647,493,Emma,Kelly,1978-11-03,Single,Female,emma46@adventure-works.com,"10000,00",1,1,Bachillerato,Manual,0,3112 Gilardy Dr.,1 (11) 500 555-0132,2003-05-19,Person,No Company Entered,No
4648,487,Dawn,He,1978-11-20,Married,Female,dawn20@adventure-works.com,"20000,00",0,0,Grado,Clerical,0,536 Beech Ct.,1 (11) 500 555-0125,2003-05-10,Person,No Company Entered,Yes
4649,632,Edgar,Gonzalez,1978-09-04,Married,Male,edgar19@adventure-works.com,"20000,00",0,0,Grado,Clerical,0,570 Highridge Court,1 (11) 500 555-0117,2003-05-01,Person,No Company Entered,Yes
4650,674,Melinda,Jimenez,1943-04-11,Married,Female,melinda2@adventure-works.com,"30000,00",1,0,Grado,Clerical,0,Rotthäuser Weg 866,1 (11) 500 555-0140,2002-08-13,Person,No Company Entered,Yes
4651,543,Ronnie,Li,1961-02-03,Single,Male,ronnie2@adventure-works.com,"20000,00",1,1,Grado parcial,Manual,0,"1010, avenue de l´ Union Centrale",1 (11) 500 555-0123,2004-06-16,Person,No Company Entered,No
4652,661,Ann,Lopez,1961-07-13,Single,Female,ann21@adventure-works.com,"20000,00",1,1,Grado parcial,Manual,0,"1, rue de Maubeuge",1 (11) 500 555-0165,2003-02-14,Person,No Company Entered,No
4653,426,Barbara,Wang,1961-05-25,Married,Female,barbara11@adventure-works.com,"30000,00",4,0,Máster,Clerical,0,438 Post Road,1 (11) 500 555-0169,2002-05-20,Person,No Company Entered,Yes
4654,506,Gerald,Madan,1961-06-07,Single,Male,gerald37@adventure-works.com,"30000,00",3,0,Máster,Clerical,0,109 Clayton Road,1 (11) 500 555-0120,2002-05-12,Person,No Company Entered,Yes
4655,529,Levi,Fernandez,1960-03-12,Single,Male,levi15@adventure-works.com,"10000,00",1,1,Bachillerato,Manual,1,"9193, place du Tertre",1 (11) 500 555-0172,2003-12-12,Person,No Company Entered,No
4656,482,Deanna,Gomez,1960-11-02,Married,Female,deanna26@adventure-works.com,"20000,00",1,1,Grado parcial,Manual,0,Kalkweg 4435,1 (11) 500 555-0124,2002-08-25,Person,No Company Entered,Yes
4657,556,Darryl,Zhao,1960-06-15,Single,Male,darryl10@adventure-works.com,"20000,00",1,1,Grado parcial,Manual,0,Moritzstr 44,1 (11) 500 555-0156,2002-08-13,Person,No Company Entered,No
4658,567,Marcus,Hayes,1960-06-20,Married,Male,marcus72@adventure-works.com,"30000,00",3,0,Máster,Clerical,0,2775 Mt. Olivet Pl.,1 (11) 500 555-0141,2002-05-08,Person,No Company Entered,Yes
4659,657,Victoria,Rogers,1959-08-16,Single,Female,victoria27@adventure-works.com,"10000,00",1,1,Bachillerato,Manual,1,"61, rue des Rosiers",1 (11) 500 555-0161,2004-03-04,Person,No Company Entered,No
4660,474,Angela,Rivera,1959-02-14,Married,Female,angela43@adventure-works.com,"20000,00",2,0,Grado parcial,Manual,1,Klara Straße 463,1 (11) 500 555-0111,2002-08-19,Person,No Company Entered,Yes
4661,506,April,Jai,1959-09-02,Married,Female,april9@adventure-works.com,"20000,00",2,0,Grado parcial,Manual,1,209 Mobile Lane,1 (11) 500 555-0184,2002-06-19,Person,No Company Entered,Yes
4662,698,Brandon,Robinson,1959-08-20,Married,Male,brandon48@adventure-works.com,"30000,00",3,0,Máster,Clerical,0,9520 Glenhaven Ave.,1 (11) 500 555-0149,2002-06-08,Person,No Company Entered,Yes
4663,576,Megan,Richardson,1960-05-24,Married,Female,megan38@adventure-works.com,"30000,00",3,0,Grado,Clerical,0,7129 Oakmead,1 (11) 500 555-0132,2002-06-08,Person,No Company Entered,Yes
4664,529,Mandy,Chen,1959-07-09,Married,Female,mandy3@adventure-works.com,"30000,00",0,0,Grado,Clerical,0,"8, avenue de Norvege",1 (11) 500 555-0198,2003-02-19,Person,No Company Entered,Yes
4665,521,Jill,Vazquez,1959-04-26,Single,Female,jill22@adventure-works.com,"30000,00",0,0,Grado,Clerical,0,Marienplatz 5,1 (11) 500 555-0133,2002-08-04,Person,No Company Entered,Yes
4666,529,Kristi,Sai,1959-07-06,Married,Female,kristi22@adventure-works.com,"30000,00",0,0,Grado,Clerical,0,"1055, rue Basse-du-Rocher",1 (11) 500 555-0196,2003-02-14,Person,No Company Entered,Yes
4667,504,Bianca,Liang,1970-10-22,Single,Female,bianca13@adventure-works.com,"10000,00",2,2,Bachillerato,Manual,0,"55, rue de la Cavalerie",1 (11) 500 555-0175,2003-02-21,Person,No Company Entered,Yes
4668,674,Hector,Ramos,1970-09-17,Married,Male,hector15@adventure-works.com,"30000,00",0,0,Grado,Clerical,0,Parkstr 4256,1 (11) 500 555-0116,2002-08-01,Person,No Company Entered,Yes
4669,704,Erick,Fernandez,1970-02-27,Married,Male,erick15@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,1948 O Avenue,1 (11) 500 555-0117,2002-06-26,Person,No Company Entered,No
4670,576,Paul,Suurs,1970-04-24,Married,Female,paul8@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,3327 Rockridge Dr.,1 (11) 500 555-0112,2002-06-10,Person,No Company Entered,Yes
4671,672,Sergio,Sánchez,1969-08-03,Married,Male,sergio21@adventure-works.com,"20000,00",0,0,Grado parcial,Manual,1,"22, rue de l'Espace De Schengen",1 (11) 500 555-0116,2004-06-19,Person,No Company Entered,No
4672,651,Lawrence,Torres,1969-05-27,Single,Male,lawrence10@adventure-works.com,"20000,00",0,0,Grado parcial,Manual,1,869 Welle Road,1 (11) 500 555-0149,2003-09-01,Person,No Company Entered,No
4673,674,Kelvin,Nara,1969-01-19,Single,Male,kelvin13@adventure-works.com,"20000,00",0,0,Grado parcial,Manual,1,Pappelallee 667,1 (11) 500 555-0173,2004-06-26,Person,No Company Entered,Yes
4674,564,Jon,Goel,1969-06-08,Single,Male,jon16@adventure-works.com,"20000,00",0,0,Grado parcial,Manual,1,"71, avenue de la Gare",1 (11) 500 555-0169,2003-10-12,Person,No Company Entered,No
4675,626,Tommy,Raheem,1969-07-08,Single,Male,tommy14@adventure-works.com,"30000,00",0,0,Grado,Clerical,0,Zeiter Weg 9963,1 (11) 500 555-0114,2002-09-14,Person,No Company Entered,Yes
4676,639,Jay,Alonso,1969-10-16,Married,Male,jay37@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,Kurfürstenstr 594,1 (11) 500 555-0144,2002-09-10,Person,No Company Entered,Yes
4677,700,Todd,Wang,1969-04-07,Single,Male,todd3@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,"28bis, boulevard du Montparnasse",1 (11) 500 555-0132,2003-02-25,Person,No Company Entered,Yes
4678,435,Alyssa,Bradley,1969-08-11,Married,Female,alyssa31@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,"116, boulevard d´Albi",1 (11) 500 555-0127,2003-03-31,Person,No Company Entered,Yes
4679,661,Susan,Zhou,1969-06-08,Married,Female,susan18@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,"95, rue Ste-Honoré",1 (11) 500 555-0131,2003-03-12,Person,No Company Entered,Yes
4680,540,Robert,Patterson,1952-09-10,Married,Male,robert24@adventure-works.com,"10000,00",3,0,Grado parcial,Manual,2,"35, rue de la Cavalerie",1 (11) 500 555-0171,2003-11-12,Person,No Company Entered,No
4681,517,Tasha,She,1951-03-09,Married,Female,tasha0@adventure-works.com,"10000,00",4,0,Bachillerato,Manual,2,Wallstr 25,1 (11) 500 555-0117,2004-01-06,Person,No Company Entered,No
4682,525,Emma,Gonzales,1954-08-10,Married,Female,emma63@adventure-works.com,"80000,00",4,2,Grado parcial,Profesional,1,6668 Mazatlan,1 (11) 500 555-0170,2003-08-05,Person,No Company Entered,Yes
4683,590,Heidi,Garcia,1944-05-21,Single,Female,heidi17@adventure-works.com,"80000,00",5,0,Grado,Administración,2,Lindenalle 1384,1 (11) 500 555-0138,2004-07-14,Person,No Company Entered,Yes
4684,595,Jessie,Carlson,1944-06-22,Single,Female,jessie37@adventure-works.com,"90000,00",5,0,Grado parcial,Profesional,2,Nollendorfplatz 518,1 (11) 500 555-0158,2003-09-14,Person,No Company Entered,No
4685,496,Tyrone,Suarez,1944-07-10,Single,Male,tyrone18@adventure-works.com,"90000,00",5,0,Grado parcial,Profesional,2,Kalkweg 123,1 (11) 500 555-0181,2002-09-10,Person,No Company Entered,No
4686,521,Robin,Vazquez,1944-06-09,Married,Female,robin11@adventure-works.com,"110000,00",3,4,Grado,Administración,4,Winterfeldtstr 5557,1 (11) 500 555-0179,2002-09-26,Person,No Company Entered,Yes
4687,506,Pedro,Vazquez,1944-07-03,Married,Male,pedro35@adventure-works.com,"130000,00",3,4,Grado,Administración,4,745 Harvey Way,1 (11) 500 555-0169,2003-08-30,Person,No Company Entered,Yes
4688,503,Jay,Suri,1945-06-18,Married,Male,jay6@adventure-works.com,"70000,00",5,1,Bachillerato,Profesional,2,"33, allée des Princes",1 (11) 500 555-0124,2003-03-18,Person,No Company Entered,Yes
4689,529,Chase,Gray,1945-05-07,Married,Male,chase6@adventure-works.com,"70000,00",5,1,Bachillerato,Profesional,2,"15, rue Philibert-Delorme",1 (11) 500 555-0124,2003-03-12,Person,No Company Entered,Yes
4690,649,Stacey,Wang,1945-01-06,Single,Female,stacey1@adventure-works.com,"90000,00",5,0,Grado parcial,Profesional,2,Welt Platz 33,1 (11) 500 555-0194,2003-11-05,Person,No Company Entered,No
4691,541,Clifford,Perez,1946-06-12,Single,Male,clifford20@adventure-works.com,"160000,00",3,4,Grado,Administración,4,8361 Flora Ave.,1 (11) 500 555-0124,2004-04-23,Person,No Company Entered,No
4692,704,Julian,Henderson,1954-06-17,Married,Male,julian6@adventure-works.com,"90000,00",3,1,Bachillerato,Profesional,2,6804 Alovera Road,1 (11) 500 555-0136,2002-06-29,Person,No Company Entered,Yes
4693,525,Ryan,Garcia,1954-04-14,Married,Male,ryan52@adventure-works.com,"90000,00",3,1,Bachillerato,Profesional,2,5329 Notre Dame Ave,1 (11) 500 555-0116,2002-06-02,Person,No Company Entered,Yes
4694,474,Isabel,Barnes,1954-07-19,Single,Female,isabel3@adventure-works.com,"90000,00",3,1,Bachillerato,Profesional,2,Haberstr 39,1 (11) 500 555-0181,2002-09-29,Person,No Company Entered,Yes
4695,608,Stephanie,Diaz,1953-07-21,Married,Female,stephanie49@adventure-works.com,"80000,00",4,2,Grado parcial,Profesional,2,1379 T St.,1 (11) 500 555-0153,2004-03-18,Person,No Company Entered,Yes
4696,666,Bruce,Gomez,1954-06-18,Married,Male,bruce23@adventure-works.com,"150000,00",3,5,Bachillerato parcial,Profesional,2,4471 Willcrest Circle,1 (11) 500 555-0117,2002-06-01,Person,No Company Entered,Yes
4697,528,Damien,Sun,1953-06-05,Married,Male,damien10@adventure-works.com,"100000,00",3,4,Grado,Administración,3,"72, place Beaubernard",1 (11) 500 555-0172,2003-12-29,Person,No Company Entered,Yes
4698,640,Julia,Morris,1953-07-06,Married,Female,julia48@adventure-works.com,"110000,00",2,5,Grado parcial,Profesional,2,Essener Straße 8215,1 (11) 500 555-0114,2002-09-17,Person,No Company Entered,Yes
4699,569,Susan,Wang,1953-03-03,Single,Female,susan11@adventure-works.com,"120000,00",3,5,Grado,Administración,3,Rykestr 8114,1 (11) 500 555-0191,2004-05-14,Person,No Company Entered,Yes
4700,574,Jonathon,Hernandez,1953-09-11,Married,Male,jonathon0@adventure-works.com,"170000,00",0,5,Grado,Administración,3,7680 Lay Brooke Way,1 (11) 500 555-0191,2002-07-08,Person,No Company Entered,Yes
4701,529,Eugene,Guo,1952-11-19,Married,Male,eugene22@adventure-works.com,"80000,00",4,1,Grado parcial,Profesional,2,8139 Clark Creek Lane,1 (11) 500 555-0155,2003-03-31,Person,No Company Entered,Yes
4702,608,Jillian,Kapoor,1952-09-27,Married,Female,jillian2@adventure-works.com,"130000,00",4,5,Grado parcial,Profesional,3,2828 Rogers Ave.,1 (11) 500 555-0185,2003-09-30,Person,No Company Entered,No
4703,638,Ruth,Mehta,1952-08-18,Married,Female,ruth18@adventure-works.com,"130000,00",4,5,Bachillerato,Profesional,3,7950 H Pine Creek Way,1 (11) 500 555-0139,2002-07-12,Person,No Company Entered,Yes
4704,590,Alison,Chande,1951-05-06,Married,Female,alison15@adventure-works.com,"80000,00",5,2,Bachillerato,Profesional,2,Postfach 11 05 00,1 (11) 500 555-0110,2003-08-01,Person,No Company Entered,Yes
4705,765,Peter,Luo,1951-03-14,Single,Male,peter13@adventure-works.com,"90000,00",4,1,Bachillerato,Profesional,3,Alderweg 370,1 (11) 500 555-0167,2004-02-20,Person,No Company Entered,Yes
4706,626,Gabriel,Simmons,1950-03-22,Married,Male,gabriel12@adventure-works.com,"100000,00",3,4,Grado parcial,Administración,4,Hunzinger Allee 193,1 (11) 500 555-0186,2003-11-21,Person,No Company Entered,Yes
4707,544,Tina,Arthur,1949-11-25,Married,Female,tina8@adventure-works.com,"90000,00",4,1,Bachillerato,Administración,3,"5710, cours Mirabeau",1 (11) 500 555-0154,2003-09-13,Person,No Company Entered,Yes
4708,640,Robin,Rubio,1949-09-15,Married,Female,robin16@adventure-works.com,"120000,00",4,5,Grado parcial,Administración,3,Parise Straße 40552,1 (11) 500 555-0145,2004-03-15,Person,No Company Entered,Yes
4709,765,Nina,Jai,1949-07-21,Married,Female,nina11@adventure-works.com,"120000,00",4,5,Bachillerato,Administración,3,Karl Liebknecht str 577,1 (11) 500 555-0112,2003-08-27,Person,No Company Entered,Yes
4710,615,Chelsea,Prasad,1948-09-03,Married,Female,chelsea10@adventure-works.com,"70000,00",5,1,Bachillerato parcial,Manual calificado,3,"24, rue de la Centenaire",1 (11) 500 555-0197,2003-09-25,Person,No Company Entered,Yes
4711,702,Brandy,Rana,1948-01-23,Married,Female,brandy7@adventure-works.com,"90000,00",4,1,Bachillerato,Administración,3,"33, rue de l'Espace De Schengen",1 (11) 500 555-0137,2003-03-06,Person,No Company Entered,No
4712,449,Jeffery,Liang,1948-07-02,Married,Male,jeffery16@adventure-works.com,"110000,00",4,5,Bachillerato,Administración,3,6753 Mines Road,1 (11) 500 555-0193,2003-11-22,Person,No Company Entered,Yes
4713,506,Whitney,Chandra,1948-12-05,Married,Female,whitney2@adventure-works.com,"130000,00",4,5,Bachillerato,Administración,4,2237 Buena Vista Ave.,1 (11) 500 555-0167,2004-01-12,Person,No Company Entered,Yes
4714,541,Hannah,Lee,1948-06-09,Married,Female,hannah20@adventure-works.com,"130000,00",5,5,Bachillerato parcial,Profesional,4,9771 Wesley Court,1 (11) 500 555-0126,2004-05-11,Person,No Company Entered,Yes
4715,591,Bethany,Pal,1947-09-17,Single,Female,bethany15@adventure-works.com,"80000,00",5,0,Bachillerato parcial,Manual calificado,2,"24, place de Fontenoy",1 (11) 500 555-0163,2004-04-11,Person,No Company Entered,Yes
4716,561,Isabella,Adams,1975-06-20,Single,Female,isabella46@adventure-works.com,"60000,00",0,0,Grado,Profesional,3,1933 Rock Creek Pl.,1 (11) 500 555-0115,2004-01-30,Person,No Company Entered,No
4717,637,Roy,Madan,1975-06-20,Single,Male,roy8@adventure-works.com,"70000,00",0,0,Grado,Profesional,2,1933 Rock Creek Pl.,1 (11) 500 555-0189,2003-05-23,Person,No Company Entered,No
4718,558,Alexia,Henderson,1976-05-26,Single,Female,alexia5@adventure-works.com,"70000,00",0,0,Grado,Profesional,2,9556 Nightingale Drive,1 (11) 500 555-0113,2003-05-15,Person,No Company Entered,No
4719,473,Heather,Lin,1976-04-15,Married,Female,heather7@adventure-works.com,"70000,00",0,0,Grado,Profesional,3,4890 Heron Ct,1 (11) 500 555-0116,2004-03-19,Person,No Company Entered,Yes
4720,549,Lacey,Liang,1976-07-13,Married,Female,lacey29@adventure-works.com,"80000,00",0,0,Grado,Profesional,2,3284 Pheasant Court,1 (11) 500 555-0131,2003-05-27,Person,No Company Entered,Yes
4721,655,Jaime,Ramos,1974-07-26,Married,Female,jaime19@adventure-works.com,"70000,00",0,0,Grado,Profesional,4,756 Palm Dr,1 (11) 500 555-0159,2003-08-14,Person,No Company Entered,Yes
4722,568,Cara,Guo,1974-08-15,Single,Female,cara13@adventure-works.com,"80000,00",0,0,Grado,Profesional,3,8673 Mt. Wilson Way,1 (11) 500 555-0174,2003-12-19,Person,No Company Entered,No
4723,425,Angela,Jenkins,1974-11-26,Married,Female,angela9@adventure-works.com,"80000,00",0,0,Grado,Profesional,3,913 Pelican Loop,1 (11) 500 555-0118,2003-05-22,Person,No Company Entered,No
4724,519,Kate,Deng,1974-03-18,Married,Female,kate1@adventure-works.com,"90000,00",0,0,Grado,Profesional,3,5802 Ampersand Drive,1 (11) 500 555-0132,2003-05-12,Person,No Company Entered,Yes
4725,599,Roger,She,1974-05-02,Single,Male,roger27@adventure-works.com,"90000,00",0,0,Grado,Profesional,3,6679 Stanbridge Ct.,1 (11) 500 555-0187,2003-05-08,Person,No Company Entered,No
